63.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,INFO
12:58:14.137 (2343305205)|HEAP_ALLOCATE|[920]|Bytes:5
12:58:14.137 (2343307703)|STATEMENT_EXECUTE|[919]
12:58:14.137 (2343308875)|STATEMENT_EXECUTE|[920]
12:58:14.137 (2343313167)|METHOD_ENTRY|[920]||System.UserInfo.getLocale()
12:58:14.137 (2343338456)|METHOD_EXIT|[920]||System.UserInfo.getLocale()
12:58:14.137 (2343364676)|VARIABLE_ASSIGNMENT|[920]|this.Locale__c|"en_US"|0xc172790
12:58:14.137 (2343368324)|STATEMENT_EXECUTE|[921]
12:58:14.137 (2343371286)|METHOD_ENTRY|[921]||System.UserInfo.getUserId()
12:58:14.137 (2343379493)|METHOD_EXIT|[921]||System.UserInfo.getUserId()
12:58:14.137 (2343398992)|VARIABLE_ASSIGNMENT|[921]|this.LoggedById__c|"005cr0000007nipAAA"|0xc172790
12:58:14.137 (2343402321)|STATEMENT_EXECUTE|[922]
12:58:14.137 (2343405169)|METHOD_ENTRY|[922]||System.UserInfo.getProfileId()
12:58:14.137 (2343417283)|METHOD_EXIT|[922]||System.UserInfo.getProfileId()
12:58:14.137 (2343436003)|VARIABLE_ASSIGNMENT|[922]|this.ProfileId__c|"00e83000000LrWuAAK"|0xc172790
12:58:14.137 (2343439465)|STATEMENT_EXECUTE|[923]
12:58:14.137 (2343442166)|METHOD_ENTRY|[923]||System.UserInfo.getUiThemeDisplayed()
12:58:14.137 (2343509215)|METHOD_EXIT|[923]||System.UserInfo.getUiThemeDisplayed()
12:58:14.137 (2343533649)|VARIABLE_ASSIGNMENT|[923]|this.ThemeDisplayed__c|"Theme3"|0xc172790
12:58:14.137 (2343538357)|STATEMENT_EXECUTE|[924]
12:58:14.137 (2343541619)|METHOD_ENTRY|[924]||System.UserInfo.getTimeZone()
12:58:14.137 (2343630611)|METHOD_EXIT|[924]||System.UserInfo.getTimeZone()
12:58:14.137 (2343636197)|METHOD_ENTRY|[924]||System.TimeZone.getID()
12:58:14.137 (2343651214)|METHOD_EXIT|[924]||System.TimeZone.getID()
12:58:14.137 (2343679113)|VARIABLE_ASSIGNMENT|[924]|this.TimeZoneId__c|"America/Los_Angeles"|0xc172790
12:58:14.137 (2343682864)|STATEMENT_EXECUTE|[925]
12:58:14.137 (2343685314)|METHOD_ENTRY|[925]||System.UserInfo.getTimeZone()
12:58:14.137 (2343719289)|METHOD_EXIT|[925]||System.UserInfo.getTimeZone()
12:58:14.137 (2343723494)|METHOD_ENTRY|[925]||System.TimeZone.getDisplayName()
12:58:14.137 (2343788483)|METHOD_EXIT|[925]||System.TimeZone.getDisplayName()
12:58:14.137 (2343815861)|VARIABLE_ASSIGNMENT|[925]|this.TimeZoneName__c|"(GMT-07:00) Pacific  (35 more) ..."|0xc172790
12:58:14.137 (2343819114)|STATEMENT_EXECUTE|[926]
12:58:14.137 (2343821980)|METHOD_ENTRY|[926]||System.UserInfo.getUserRoleId()
12:58:14.137 (2343833727)|METHOD_EXIT|[926]||System.UserInfo.getUserRoleId()
12:58:14.137 (2343864033)|VARIABLE_ASSIGNMENT|[926]|this.UserRoleId__c|null|0xc172790
12:58:14.137 (2343868988)|STATEMENT_EXECUTE|[927]
12:58:14.137 (2343872691)|METHOD_ENTRY|[927]||System.UserInfo.getUserType()
12:58:14.137 (2343889696)|METHOD_EXIT|[927]||System.UserInfo.getUserType()
12:58:14.137 (2343913628)|VARIABLE_ASSIGNMENT|[927]|this.UserType__c|"Standard"|0xc172790
12:58:14.137 (2343921304)|METHOD_EXIT|[740]|01p83000000A3Gc|LogEntryEventBuilder.setUserInfoDetails(LogEntryEvent__e)
12:58:14.137 (2343924830)|STATEMENT_EXECUTE|[741]
12:58:14.137 (2343929638)|METHOD_ENTRY|[741]|01p83000000A3Gc|LogEntryEventBuilder.setQueriedAuthSessionDetails(LogEntryEvent__e, LoggerSettings__c)
12:58:14.137 (2343933190)|VARIABLE_SCOPE_BEGIN|[839]|logEntryEvent|LogEntryEvent__e|true|false
12:58:14.137 (2343980387)|VARIABLE_ASSIGNMENT|[839]|logEntryEvent|{"EpochTimestamp__c":1743796694779,"LimitsAggregateQueriesUsed__c":1,"LimitsAsyncCallsUsed__c":0,"LimitsCalloutsUsed__c":2,"LimitsCpuTimeUsed__c":220,"LimitsDmlRowsUsed__c":0,"LimitsDmlStatementsUsed__c":0,"LimitsEmailInvocationsUsed__c":0,"LimitsFutureCallsUsed__c":0,"LimitsHeapSizeUsed__c":52688,"LimitsMobilePushApexCallsUsed__c":0,"LimitsQueueableJobsUsed__c":0,"LimitsPublishImmediateDmlStatementsUsed__c":0,"LimitsSoqlQueriesUsed__c":7,"LimitsSoqlQueryLocatorRowsUsed__c":0,"LimitsSoqlQueryRowsUsed__c":8,"LimitsSoslSearchesUsed__c":0,"LoggingLevel__c":"INFO","LoggingLevelOrdinal__c":6,"OriginType__c":"Apex","Timestamp__c":"2025-04-04T19:58:14.779Z","TriggerIsExecuting__c":false,"OriginLocation__c":"TfBHttpService.invok (7 more) ...","StackTrace__c":"Class.TfBLogger.log: (323 more) ...","LimitsAggregateQueriesMax__c":300,"LimitsAsyncCallsMax__c":200,"LimitsCalloutsMax__c":100,"LimitsCpuTimeMax__c":10000,"LimitsDmlRowsMax__c":10000,"LimitsDmlStatementsMax__c":150,"LimitsEmailInvocationsMax__c":10,"LimitsFutureCallsMax__c":50,"LimitsHeapSizeMax__c":6000000,"LimitsMobilePushApexCallsMax__c":10,"LimitsPublishImmediateDmlStatementsMax__c":150,"LimitsQueueableJobsMax__c":50,"LimitsSoqlQueriesMax__c":100,"LimitsSoqlQueryLocatorRowsMax__c":10000,"LimitsSoqlQueryRowsMax__c":50000,"LimitsSoslSearchesMax__c":20,"Locale__c":"en_US","LoggedById__c":"005cr0000007nipAAA","ProfileId__c":"00e83000000LrWuAAK","ThemeDisplayed__c":"Theme3","TimeZoneId__c":"America/Los_Angeles","TimeZoneName__c":"(GMT-07:00) Pacific  (35 more) ...","UserType__c":"Standard"}|0xc172790
12:58:14.137 (2344005480)|VARIABLE_SCOPE_BEGIN|[839]|userSettings|LoggerSettings__c|true|false
12:58:14.137 (2344046767)|VARIABLE_ASSIGNMENT|[839]|userSettings|{"LastModifiedDate":"2025-01-21T20:42:49.000Z","IsDeleted":false,"IsAnonymousModeEnabled__c":false,"IsDataMaskingEnabled__c":false,"DefaultLogPurgeAction__c":"Delete","SetupOwnerId":"005cr0000007nipAAA","LoggingLevel__c":"FINEST","Name":"Logger Settings (Use (2 more) ...","SystemModstamp":"2025-01-21T20:42:49.000Z","CreatedById":"005cr0000007nipAAA","DefaultNumberOfDaysToRetainLogs__c":14.0,"CreatedDate":"2025-01-21T20:42:49.000Z","IsEnabled__c":true,"DefaultSaveMethod__c":"EVENT_BUS","IsJavaScriptConsoleLoggingEnabled__c":true,"Id":"a9Wcn00000003FdEAI","DefaultLogShareAccessLevel__c":"Read","DefaultPlatformEventStorageLocation__c":"CUSTOM_OBJECTS","LastModifiedById":"005cr0000007nipAAA","IsApexSystemDebugLoggingEnabled__c":true,"IsRecordFieldStrippingEnabled__c":false,"IsSavingEnabled__c":true}|0x3d213cd5
12:58:14.137 (2344060202)|HEAP_ALLOCATE|[840]|Bytes:5
12:58:14.137 (2344063385)|STATEMENT_EXECUTE|[839]
12:58:14.137 (2344075559)|STATEMENT_EXECUTE|[174]
12:58:14.137 (2344078661)|STATEMENT_EXECUTE|[175]
12:58:14.137 (2344079754)|STATEMENT_EXECUTE|[178]
12:58:14.137 (2344084388)|STATEMENT_EXECUTE|[840]
12:58:14.137 (2344085457)|STATEMENT_EXECUTE|[844]
12:58:14.137 (2344088647)|METHOD_ENTRY|[844]|01p83000000A3H6|LoggerEngineDataSelector.getInstance()
12:58:14.137 (2344094210)|SYSTEM_MODE_ENTER|true
12:58:14.137 (2344096742)|HEAP_ALLOCATE|[27]|Bytes:5
12:58:14.137 (2344098757)|STATEMENT_EXECUTE|[26]
12:58:14.137 (2344099615)|STATEMENT_EXECUTE|[27]
12:58:14.137 (2344102150)|SYSTEM_MODE_EXIT|true
12:58:14.137 (2344107062)|METHOD_EXIT|[844]|01p83000000A3H6|LoggerEngineDataSelector.getInstance()
12:58:14.137 (2344111828)|METHOD_ENTRY|[844]|01p83000000A3H6|LoggerEngineDataSelector.getCachedAuthSessionProxy()
12:58:14.137 (2344115357)|VARIABLE_SCOPE_BEGIN|[69]|this|LoggerEngineDataSelector|true|false
12:58:14.137 (2344131721)|VARIABLE_ASSIGNMENT|[69]|this|{}|0x77dc403f
12:58:14.137 (2344137252)|SYSTEM_MODE_ENTER|true
12:58:14.137 (2344139387)|HEAP_ALLOCATE|[70]|Bytes:5
12:58:14.137 (2344141645)|STATEMENT_EXECUTE|[69]
12:58:14.137 (2344142691)|STATEMENT_EXECUTE|[70]
12:58:14.137 (2344145820)|METHOD_ENTRY|[70]||System.UserInfo.getUserId()
12:58:14.137 (2344153395)|METHOD_EXIT|[70]||System.UserInfo.getUserId()
12:58:14.137 (2344160825)|HEAP_ALLOCATE|[70]|Bytes:4
12:58:14.137 (2344164660)|VARIABLE_SCOPE_BEGIN|[70]|userId|Id|false|false
12:58:14.137 (2344219358)|VARIABLE_ASSIGNMENT|[70]|userId|"005cr0000007nipAAA"
12:58:14.137 (2344222377)|STATEMENT_EXECUTE|[71]
12:58:14.137 (2344233468)|HEAP_ALLOCATE|[71]|Bytes:18
12:58:14.137 (2344240216)|HEAP_ALLOCATE|[71]|Bytes:29
12:58:14.137 (2344242788)|VARIABLE_SCOPE_BEGIN|[71]|cacheKey|String|false|false
12:58:14.137 (2344248979)|VARIABLE_ASSIGNMENT|[71]|cacheKey|"AuthSession005cr0000 (9 more) ..."
12:58:14.137 (2344253596)|METHOD_ENTRY|[72]|01p83000000A3H0|LoggerCache.getSessionCache()
12:58:14.137 (2344258998)|HEAP_ALLOCATE|[91]|Bytes:5
12:58:14.137 (2344261278)|STATEMENT_EXECUTE|[90]
12:58:14.137 (2344263095)|STATEMENT_EXECUTE|[91]
12:58:14.137 (2344264112)|STATEMENT_EXECUTE|[95]
12:58:14.137 (2344267102)|METHOD_EXIT|[72]|01p83000000A3H0|LoggerCache.getSessionCache()
12:58:14.137 (2344271903)|METHOD_ENTRY|[72]|01p83000000A3H0|LoggerCache.PlatformCache.contains(String)
12:58:14.137 (2344274691)|VARIABLE_SCOPE_BEGIN|[198]|this|LoggerCache.PlatformCache|true|false
12:58:14.137 (2344303783)|VARIABLE_ASSIGNMENT|[198]|this|{"cachePartitionDelegate":"0x27c05ff1","cacheTtlSeconds":28800,"transactionCache":"0x313b9937"}|0x3f67c3a9
12:58:14.137 (2344307742)|VARIABLE_SCOPE_BEGIN|[198]|key|String|false|false
12:58:14.137 (2344313029)|VARIABLE_ASSIGNMENT|[198]|key|"AuthSession005cr0000 (9 more) ..."
12:58:14.137 (2344317548)|STATEMENT_EXECUTE|[198]
12:58:14.137 (2344323101)|STATEMENT_EXECUTE|[369]
12:58:14.137 (2344325303)|STATEMENT_EXECUTE|[370]
12:58:14.137 (2344326686)|STATEMENT_EXECUTE|[373]
12:58:14.137 (2344334148)|METHOD_ENTRY|[199]|01p83000000A3H0|LoggerCache.TransactionCache.contains(String)
12:58:14.137 (2344338691)|VARIABLE_SCOPE_BEGIN|[248]|this|LoggerCache.TransactionCache|true|false
12:58:14.137 (2344351707)|VARIABLE_ASSIGNMENT|[248]|this|{"keyToValue":"0x7df9bdd1"}|0x313b9937
12:58:14.137 (2344414311)|VARIABLE_SCOPE_BEGIN|[248]|key|String|false|false
12:58:14.137 (2344420225)|VARIABLE_ASSIGNMENT|[248]|key|"AuthSession005cr0000 (9 more) ..."
12:58:14.137 (2344423301)|STATEMENT_EXECUTE|[248]
12:58:14.137 (2344424365)|STATEMENT_EXECUTE|[249]
12:58:14.137 (2344434735)|METHOD_EXIT|[199]|01p83000000A3H0|LoggerCache.TransactionCache.contains(String)
12:58:14.137 (2344438875)|STATEMENT_EXECUTE|[199]
12:58:14.137 (2344439772)|STATEMENT_EXECUTE|[200]
12:58:14.137 (2344442128)|METHOD_ENTRY|[200]|01p83000000A3H0|LoggerCache.TransactionCache.contains(String)
12:58:14.137 (2344444590)|VARIABLE_SCOPE_BEGIN|[248]|this|LoggerCache.TransactionCache|true|false
12:58:14.137 (2344453148)|VARIABLE_ASSIGNMENT|[248]|this|{"keyToValue":"0x7df9bdd1"}|0x313b9937
12:58:14.137 (2344456142)|VARIABLE_SCOPE_BEGIN|[248]|key|String|false|false
12:58:14.137 (2344461209)|VARIABLE_ASSIGNMENT|[248]|key|"AuthSession005cr0000 (9 more) ..."
12:58:14.137 (2344463743)|STATEMENT_EXECUTE|[248]
12:58:14.137 (2344464583)|STATEMENT_EXECUTE|[249]
12:58:14.137 (2344469456)|METHOD_EXIT|[200]|01p83000000A3H0|LoggerCache.TransactionCache.contains(String)
12:58:14.137 (2344472722)|METHOD_EXIT|[72]|01p83000000A3H0|LoggerCache.PlatformCache.contains(String)
12:58:14.137 (2344475641)|STATEMENT_EXECUTE|[72]
12:58:14.137 (2344476580)|STATEMENT_EXECUTE|[73]
12:58:14.137 (2344480503)|METHOD_ENTRY|[73]|01p83000000A3H0|LoggerCache.getSessionCache()
12:58:14.137 (2344493644)|HEAP_ALLOCATE|[91]|Bytes:5
12:58:14.137 (2344495798)|STATEMENT_EXECUTE|[90]
12:58:14.137 (2344497057)|STATEMENT_EXECUTE|[91]
12:58:14.137 (2344497944)|STATEMENT_EXECUTE|[95]
12:58:14.137 (2344500486)|METHOD_EXIT|[73]|01p83000000A3H0|LoggerCache.getSessionCache()
12:58:14.137 (2344510351)|METHOD_ENTRY|[73]|01p83000000A3H0|LoggerCache.PlatformCache.get(String)
12:58:14.137 (2344513492)|VARIABLE_SCOPE_BEGIN|[206]|this|LoggerCache.PlatformCache|true|false
12:58:14.137 (2344524741)|VARIABLE_ASSIGNMENT|[206]|this|{"cachePartitionDelegate":"0x27c05ff1","cacheTtlSeconds":28800,"transactionCache":"0x313b9937"}|0x3f67c3a9
12:58:14.137 (2344528117)|VARIABLE_SCOPE_BEGIN|[206]|key|String|false|false
12:58:14.137 (2344533044)|VARIABLE_ASSIGNMENT|[206]|key|"AuthSession005cr0000 (9 more) ..."
12:58:14.137 (2344536300)|STATEMENT_EXECUTE|[206]
12:58:14.137 (2344539473)|STATEMENT_EXECUTE|[369]
12:58:14.137 (2344540546)|STATEMENT_EXECUTE|[370]
12:58:14.137 (2344541407)|STATEMENT_EXECUTE|[373]
12:58:14.137 (2344545612)|METHOD_ENTRY|[207]|01p83000000A3H0|LoggerCache.TransactionCache.contains(String)
12:58:14.137 (2344570154)|VARIABLE_SCOPE_BEGIN|[248]|this|LoggerCache.TransactionCache|true|false
12:58:14.137 (2344579428)|VARIABLE_ASSIGNMENT|[248]|this|{"keyToValue":"0x7df9bdd1"}|0x313b9937
12:58:14.137 (2344582394)|VARIABLE_SCOPE_BEGIN|[248]|key|String|false|false
12:58:14.137 (2344587391)|VARIABLE_ASSIGNMENT|[248]|key|"AuthSession005cr0000 (9 more) ..."
12:58:14.137 (2344590003)|STATEMENT_EXECUTE|[248]
12:58:14.137 (2344590851)|STATEMENT_EXECUTE|[249]
12:58:14.137 (2344596673)|METHOD_EXIT|[207]|01p83000000A3H0|LoggerCache.TransactionCache.contains(String)
12:58:14.137 (2344599890)|STATEMENT_EXECUTE|[207]
12:58:14.137 (2344600796)|STATEMENT_EXECUTE|[208]
12:58:14.137 (2344603430)|METHOD_ENTRY|[208]|01p83000000A3H0|LoggerCache.TransactionCache.get(String)
12:58:14.137 (2344606336)|VARIABLE_SCOPE_BEGIN|[252]|this|LoggerCache.TransactionCache|true|false
12:58:14.137 (2344613319)|VARIABLE_ASSIGNMENT|[252]|this|{"keyToValue":"0x7df9bdd1"}|0x313b9937
12:58:14.137 (2344616747)|VARIABLE_SCOPE_BEGIN|[252]|key|String|false|false
12:58:14.137 (2344621785)|VARIABLE_ASSIGNMENT|[252]|key|"AuthSession005cr0000 (9 more) ..."
12:58:14.137 (2344624761)|STATEMENT_EXECUTE|[252]
12:58:14.137 (2344625635)|STATEMENT_EXECUTE|[253]
12:58:14.137 (2344632638)|METHOD_EXIT|[208]|01p83000000A3H0|LoggerCache.TransactionCache.get(String)
12:58:14.137 (2344635829)|METHOD_EXIT|[73]|01p83000000A3H0|LoggerCache.PlatformCache.get(String)
12:58:14.137 (2344642024)|SYSTEM_MODE_EXIT|true
12:58:14.137 (2344647225)|METHOD_EXIT|[844]|01p83000000A3H6|LoggerEngineDataSelector.getCachedAuthSessionProxy()
12:58:14.137 (2344651762)|VARIABLE_SCOPE_BEGIN|[844]|cachedAuthSessionProxy|LoggerSObjectProxy.AuthSession|true|false
12:58:14.137 (2344743823)|VARIABLE_ASSIGNMENT|[844]|cachedAuthSessionProxy|{"Id":"0Akcn00000FBb0VCAT","LoginHistory":"0x6d0b46e8","LoginHistoryId":"0Yacn000008MfWcCAK","LoginType":"Application","SessionSecurityLevel":"HIGH_ASSURANCE","SessionType":"UI","SourceIp":"165.225.243.21","UsersId":"005cr0000007nipAAA"}|0x1bace96b
12:58:14.137 (2344767994)|STATEMENT_EXECUTE|[845]
12:58:14.137 (2344769255)|STATEMENT_EXECUTE|[849]
12:58:14.137 (2344844284)|VARIABLE_ASSIGNMENT|[849]|this.LoginApplication__c|"Browser"|0xc172790
12:58:14.137 (2344848002)|STATEMENT_EXECUTE|[850]
12:58:14.137 (2344868570)|VARIABLE_ASSIGNMENT|[850]|this.LoginBrowser__c|"Chrome 134"|0xc172790
12:58:14.137 (2344871755)|STATEMENT_EXECUTE|[851]
12:58:14.137 (2344876990)|HEAP_ALLOCATE|[851]|Bytes:18
12:58:14.137 (2344898572)|VARIABLE_ASSIGNMENT|[851]|this.LoginHistoryId__c|"0Yacn000008MfWcCAK"|0xc172790
12:58:14.137 (2344901819)|STATEMENT_EXECUTE|[852]
12:58:14.137 (2344920512)|VARIABLE_ASSIGNMENT|[852]|this.LoginPlatform__c|"Mac OSX"|0xc172790
12:58:14.137 (2344923457)|STATEMENT_EXECUTE|[853]
12:58:14.137 (2344941492)|VARIABLE_ASSIGNMENT|[853]|this.LoginType__c|"Application"|0xc172790
12:58:14.137 (2344944447)|STATEMENT_EXECUTE|[854]
12:58:14.137 (2344962530)|VARIABLE_ASSIGNMENT|[854]|this.LogoutUrl__c|null|0xc172790
12:58:14.137 (2344965373)|STATEMENT_EXECUTE|[855]
12:58:14.137 (2344967648)|HEAP_ALLOCATE|[855]|Bytes:18
12:58:14.137 (2344988030)|VARIABLE_ASSIGNMENT|[855]|this.SessionId__c|"0Akcn00000FBb0VCAT"|0xc172790
12:58:14.137 (2344991125)|STATEMENT_EXECUTE|[856]
12:58:14.137 (2345009614)|VARIABLE_ASSIGNMENT|[856]|this.SessionSecurityLevel__c|"HIGH_ASSURANCE"|0xc172790
12:58:14.137 (2345013612)|STATEMENT_EXECUTE|[857]
12:58:14.137 (2345032897)|VARIABLE_ASSIGNMENT|[857]|this.SessionType__c|"UI"|0xc172790
12:58:14.137 (2345036970)|STATEMENT_EXECUTE|[858]
12:58:14.137 (2345065113)|VARIABLE_ASSIGNMENT|[858]|this.SourceIp__c|"165.225.243.21"|0xc172790
12:58:14.137 (2345106490)|STATEMENT_EXECUTE|[860]
12:58:14.137 (2345113964)|METHOD_EXIT|[741]|01p83000000A3Gc|LogEntryEventBuilder.setQueriedAuthSessionDetails(LogEntryEvent__e, LoggerSettings__c)
12:58:14.137 (2345117818)|STATEMENT_EXECUTE|[742]
12:58:14.137 (2345122347)|METHOD_ENTRY|[742]|01p83000000A3Gc|LogEntryEventBuilder.setQueriedUserDetails(LogEntryEvent__e, LoggerSettings__c)
12:58:14.137 (2345126098)|VARIABLE_SCOPE_BEGIN|[901]|logEntryEvent|LogEntryEvent__e|true|false
12:58:14.137 (2345180805)|VARIABLE_ASSIGNMENT|[901]|logEntryEvent|{"EpochTimestamp__c":1743796694779,"LimitsAggregateQueriesUsed__c":1,"LimitsAsyncCallsUsed__c":0,"LimitsCalloutsUsed__c":2,"LimitsCpuTimeUsed__c":220,"LimitsDmlRowsUsed__c":0,"LimitsDmlStatementsUsed__c":0,"LimitsEmailInvocationsUsed__c":0,"LimitsFutureCallsUsed__c":0,"LimitsHeapSizeUsed__c":52688,"LimitsMobilePushApexCallsUsed__c":0,"LimitsQueueableJobsUsed__c":0,"LimitsPublishImmediateDmlStatementsUsed__c":0,"LimitsSoqlQueriesUsed__c":7,"LimitsSoqlQueryLocatorRowsUsed__c":0,"LimitsSoqlQueryRowsUsed__c":8,"LimitsSoslSearchesUsed__c":0,"LoggingLevel__c":"INFO","LoggingLevelOrdinal__c":6,"OriginType__c":"Apex","Timestamp__c":"2025-04-04T19:58:14.779Z","TriggerIsExecuting__c":false,"OriginLocation__c":"TfBHttpService.invok (7 more) ...","StackTrace__c":"Class.TfBLogger.log: (323 more) ...","LimitsAggregateQueriesMax__c":300,"LimitsAsyncCallsMax__c":200,"LimitsCalloutsMax__c":100,"LimitsCpuTimeMax__c":10000,"LimitsDmlRowsMax__c":10000,"LimitsDmlStatementsMax__c":150,"LimitsEmailInvocationsMax__c":10,"LimitsFutureCallsMax__c":50,"LimitsHeapSizeMax__c":6000000,"LimitsMobilePushApexCallsMax__c":10,"LimitsPublishImmediateDmlStatementsMax__c":150,"LimitsQueueableJobsMax__c":50,"LimitsSoqlQueriesMax__c":100,"LimitsSoqlQueryLocatorRowsMax__c":10000,"LimitsSoqlQueryRowsMax__c":50000,"LimitsSoslSearchesMax__c":20,"Locale__c":"en_US","LoggedById__c":"005cr0000007nipAAA","ProfileId__c":"00e83000000LrWuAAK","ThemeDisplayed__c":"Theme3","TimeZoneId__c":"America/Los_Angeles","TimeZoneName__c":"(GMT-07:00) Pacific  (35 more) ...","UserType__c":"Standard","LoginApplication__c":"Browser","LoginBrowser__c":"Chrome 134","LoginHistoryId__c":"0Yacn000008MfWcCAK","LoginPlatform__c":"Mac OSX","LoginType__c":"Application","SessionId__c":"0Akcn00000FBb0VCAT","SessionSecurityLevel__c":"HIGH_ASSURANCE","SessionType__c":"UI","SourceIp__c":"165.225.243.21"}|0xc172790
12:58:14.137 (2345192780)|VARIABLE_SCOPE_BEGIN|[901]|userSettings|LoggerSettings__c|true|false
12:58:14.137 (2345221904)|VARIABLE_ASSIGNMENT|[901]|userSettings|{"LastModifiedDate":"2025-01-21T20:42:49.000Z","IsDeleted":false,"IsAnonymousModeEnabled__c":false,"IsDataMaskingEnabled__c":false,"DefaultLogPurgeAction__c":"Delete","SetupOwnerId":"005cr0000007nipAAA","LoggingLevel__c":"FINEST","Name":"Logger Settings (Use (2 more) ...","SystemModstamp":"2025-01-21T20:42:49.000Z","CreatedById":"005cr0000007nipAAA","DefaultNumberOfDaysToRetainLogs__c":14.0,"CreatedDate":"2025-01-21T20:42:49.000Z","IsEnabled__c":true,"DefaultSaveMethod__c":"EVENT_BUS","IsJavaScriptConsoleLoggingEnabled__c":true,"Id":"a9Wcn00000003FdEAI","DefaultLogShareAccessLevel__c":"Read","DefaultPlatformEventStorageLocation__c":"CUSTOM_OBJECTS","LastModifiedById":"005cr0000007nipAAA","IsApexSystemDebugLoggingEnabled__c":true,"IsRecordFieldStrippingEnabled__c":false,"IsSavingEnabled__c":true}|0x3d213cd5
12:58:14.137 (2345233921)|HEAP_ALLOCATE|[902]|Bytes:5
12:58:14.137 (2345236560)|STATEMENT_EXECUTE|[901]
12:58:14.137 (2345245634)|STATEMENT_EXECUTE|[297]
12:58:14.137 (2345247672)|STATEMENT_EXECUTE|[298]
12:58:14.137 (2345248558)|STATEMENT_EXECUTE|[301]
12:58:14.137 (2345252460)|STATEMENT_EXECUTE|[902]
12:58:14.137 (2345253610)|STATEMENT_EXECUTE|[906]
12:58:14.137 (2345256314)|METHOD_ENTRY|[906]|01p83000000A3H6|LoggerEngineDataSelector.getInstance()
12:58:14.137 (2345261166)|SYSTEM_MODE_ENTER|true
12:58:14.137 (2345263445)|HEAP_ALLOCATE|[27]|Bytes:5
12:58:14.137 (2345265585)|STATEMENT_EXECUTE|[26]
12:58:14.137 (2345266458)|STATEMENT_EXECUTE|[27]
12:58:14.137 (2345268604)|SYSTEM_MODE_EXIT|true
12:58:14.137 (2345273078)|METHOD_EXIT|[906]|01p83000000A3H6|LoggerEngineDataSelector.getInstance()
12:58:14.137 (2345277815)|METHOD_ENTRY|[906]|01p83000000A3H6|LoggerEngineDataSelector.getCachedUser()
12:58:14.137 (2345281127)|VARIABLE_SCOPE_BEGIN|[188]|this|LoggerEngineDataSelector|true|false
12:58:14.137 (2345292163)|VARIABLE_ASSIGNMENT|[188]|this|{}|0x77dc403f
12:58:14.137 (2345297503)|SYSTEM_MODE_ENTER|true
12:58:14.137 (2345299723)|HEAP_ALLOCATE|[189]|Bytes:5
12:58:14.137 (2345302148)|STATEMENT_EXECUTE|[188]
12:58:14.137 (2345303217)|STATEMENT_EXECUTE|[189]
12:58:14.137 (2345306668)|METHOD_ENTRY|[189]||System.UserInfo.getUserId()
12:58:14.137 (2345316832)|METHOD_EXIT|[189]||System.UserInfo.getUserId()
12:58:14.137 (2345321752)|HEAP_ALLOCATE|[189]|Bytes:4
12:58:14.137 (2345325212)|VARIABLE_SCOPE_BEGIN|[189]|userId|Id|false|false
12:58:14.137 (2345367548)|VARIABLE_ASSIGNMENT|[189]|userId|"005cr0000007nipAAA"
12:58:14.137 (2345370630)|STATEMENT_EXECUTE|[190]
12:58:14.137 (2345379532)|HEAP_ALLOCATE|[190]|Bytes:18
12:58:14.137 (2345386088)|HEAP_ALLOCATE|[190]|Bytes:22
12:58:14.137 (2345388633)|VARIABLE_SCOPE_BEGIN|[190]|cacheKey|String|false|false
12:58:14.137 (2345394568)|VARIABLE_ASSIGNMENT|[190]|cacheKey|"User005cr0000007nipA (2 more) ..."
12:58:14.137 (2345398963)|METHOD_ENTRY|[191]|01p83000000A3H0|LoggerCache.getSessionCache()
12:58:14.137 (2345404045)|HEAP_ALLOCATE|[91]|Bytes:5
12:58:14.137 (2345406295)|STATEMENT_EXECUTE|[90]
12:58:14.137 (2345407890)|STATEMENT_EXECUTE|[91]
12:58:14.137 (2345408971)|STATEMENT_EXECUTE|[95]
12:58:14.137 (2345411637)|METHOD_EXIT|[191]|01p83000000A3H0|LoggerCache.getSessionCache()
12:58:14.137 (2345415848)|METHOD_ENTRY|[191]|01p83000000A3H0|LoggerCache.PlatformCache.contains(String)
12:58:14.137 (2345418591)|VARIABLE_SCOPE_BEGIN|[198]|this|LoggerCache.PlatformCache|true|false
12:58:14.137 (2345432328)|VARIABLE_ASSIGNMENT|[198]|this|{"cachePartitionDelegate":"0x27c05ff1","cacheTtlSeconds":28800,"transactionCache":"0x313b9937"}|0x3f67c3a9
12:58:14.137 (2345435628)|VARIABLE_SCOPE_BEGIN|[198]|key|String|false|false
12:58:14.137 (2345441295)|VARIABLE_ASSIGNMENT|[198]|key|"User005cr0000007nipA (2 more) ..."
12:58:14.137 (2345445763)|STATEMENT_EXECUTE|[198]
12:58:14.137 (2345450313)|STATEMENT_EXECUTE|[369]
12:58:14.137 (2345452318)|STATEMENT_EXECUTE|[370]
12:58:14.137 (2345453672)|STATEMENT_EXECUTE|[373]
12:58:14.137 (2345460150)|METHOD_ENTRY|[199]|01p83000000A3H0|LoggerCache.TransactionCache.contains(String)
12:58:14.137 (2345464243)|VARIABLE_SCOPE_BEGIN|[248]|this|LoggerCache.TransactionCache|true|false
